is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,is_code_smell
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
False,False,False,False,False,False,true
True,False,False,True,False,False,false
False,False,False,True,False,False,false
True,False,False,False,False,False,false
True,False,False,False,True,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
True,False,False,False,False,False,false
True,False,False,False,False,False,false
True,False,False,False,False,False,false
True,False,False,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
True,False,False,False,False,False,false
False,False,True,False,False,False,false
True,False,True,False,False,False,false
True,False,False,False,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
True,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
True,False,False,False,True,False,false
True,False,False,False,True,False,false
True,False,False,False,True,False,false
True,False,False,False,True,False,false
True,False,False,False,True,False,false
True,False,False,False,True,False,false
True,False,False,True,False,False,false
True,False,False,False,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
True,False,False,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
True,False,False,False,False,False,false
True,False,False,False,False,False,false
True,False,False,False,False,False,false
True,False,False,False,False,False,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,False,True,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,True,False,False,False,False,false
False,True,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
True,False,False,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
True,False,False,False,False,False,false
False,False,False,False,True,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,False,False,False,false
True,False,True,False,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,True,True,True,False,False,false
True,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
True,False,False,True,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,True,True,True,False,False,false
True,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
True,False,False,True,False,False,false
False,True,False,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,False,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
True,False,True,False,False,False,false
False,True,False,False,False,False,false
True,False,False,True,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
True,False,False,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,True,False,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,False,False,False,False,false
True,False,False,False,False,False,false
True,False,False,False,False,False,false
True,False,False,False,False,False,false
False,True,False,False,False,False,false
True,False,False,False,False,False,false
False,False,False,True,False,False,false
True,False,False,True,False,False,false
True,False,False,False,False,False,false
True,False,True,True,False,False,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,False,False,False,True,True,false
False,True,True,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
True,False,False,False,False,False,false
True,False,False,False,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,False,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,False,True,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
True,False,True,False,False,False,false
True,False,True,True,False,False,false
True,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
True,False,True,False,False,False,false
False,False,False,True,False,False,false
True,False,True,True,False,False,false
False,False,False,True,False,False,false
True,False,True,False,False,False,false
True,False,False,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
True,False,True,True,False,False,false
True,False,False,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,True,False,False,False,false
True,False,True,False,False,False,false
True,False,True,False,False,False,false
True,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,True,False,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,False,False,False,false
False,False,False,False,True,False,false
False,False,False,False,True,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
True,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,True,False,False,False,False,false
False,False,False,True,False,False,false
True,False,False,False,False,False,false
True,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,False,True,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
True,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
True,False,False,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
True,False,True,False,False,False,false
True,False,False,False,False,False,false
True,False,True,True,False,False,false
True,False,False,True,False,False,false
True,False,True,False,False,False,false
True,False,True,True,False,False,false
True,False,False,False,False,False,false
True,False,True,True,False,False,false
False,False,True,False,False,False,false
True,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
True,False,True,False,False,False,false
True,False,False,True,False,False,false
True,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
True,False,False,False,False,False,false
True,False,False,True,False,False,false
False,True,False,False,False,False,false
True,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,False,True,False,False,false
True,False,False,False,False,False,false
True,False,False,True,False,False,false
True,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
True,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,False,True,False,False,false
True,False,False,True,False,False,false
True,False,True,False,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,False,True,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
True,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
True,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,True,False,False,False,False,false
True,False,False,False,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
True,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,False,False,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
True,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
True,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
True,False,True,True,False,False,false
False,False,False,True,False,False,false
True,False,True,False,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
True,False,False,False,False,False,false
False,False,False,False,True,False,false
False,False,True,False,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,False,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,False,True,True,False,False,false
False,True,False,False,False,False,false
